Date,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,date_station_id,prev_day_precip
2013-07-08,2,87,71,79,70,72,0,14,424,1929,0.84,29.31,29.95,10.0,22,10.5,2013-07-08 00:00:002,0.0
2013-07-08,1,86,70,78,71,74,0,13,424,1929,0.5,29.24,29.95,7.8,23,8.4,2013-07-08 00:00:001,0.0
2013-07-09,2,85,75,80,72,75,0,15,425,1929,0.01,29.26,29.91,8.9,23,9.3,2013-07-09 00:00:002,0.84
2013-07-09,1,85,73,79,74,75,0,14,425,1929,0.0,29.19,29.91,6.9,23,7.3,2013-07-09 00:00:001,0.5
2013-07-10,2,87,66,77,65,69,0,12,425,1929,0.0,29.26,29.88,3.7,3,8.0,2013-07-10 00:00:002,0.01
2013-07-10,1,85,66,76,65,70,0,11,425,1929,0.0,29.2,29.89,6.0,34,8.3,2013-07-10 00:00:001,0.0
2013-07-11,2,80,63,72,52,61,0,7,426,1928,0.0,29.42,30.05,6.3,3,7.5,2013-07-11 00:00:002,0.0
2013-07-11,1,81,64,73,54,62,0,8,426,1928,0.0,29.36,30.06,6.5,3,7.4,2013-07-11 00:00:001,0.0
2013-07-12,2,82,60,71,54,62,0,6,427,1928,0.0,29.44,30.09,4.1,8,5.4,2013-07-12 00:00:002,0.0
2013-07-12,1,83,58,71,53,61,0,6,427,1928,0.0,29.38,30.1,4.0,8,4.8,2013-07-12 00:00:001,0.0
2013-07-13,2,83,67,75,58,65,0,10,428,1927,0.0,29.47,30.11,6.4,9,7.1,2013-07-13 00:00:002,0.0
2013-07-13,1,84,62,73,59,65,0,8,428,1927,0.0,29.41,30.12,6.8,9,7.5,2013-07-13 00:00:001,0.0
2013-07-14,2,88,73,81,66,70,0,16,428,1927,0.0,29.52,30.16,8.2,8,8.5,2013-07-14 00:00:002,0.0
2013-07-14,1,88,72,80,66,71,0,15,428,1927,0.0,29.47,30.17,6.7,9,7.6,2013-07-14 00:00:001,0.0
2013-07-15,1,89,71,80,71,74,0,15,429,1926,0.09,29.52,30.23,4.3,8,5.1,2013-07-15 00:00:001,0.0
2013-07-15,2,91,75,83,71,74,0,18,429,1926,0.02,29.57,30.21,5.0,8,6.2,2013-07-15 00:00:002,0.0
2013-07-16,1,92,73,83,72,75,0,18,430,1925,0.0,29.54,30.25,6.4,23,6.8,2013-07-16 00:00:001,0.02
2013-07-16,2,93,77,85,70,75,0,20,430,1925,0.01,29.61,30.24,6.8,22,7.3,2013-07-16 00:00:002,0.09
2013-07-17,1,94,76,85,72,76,0,20,431,1925,0.0,29.51,30.23,6.7,26,6.9,2013-07-17 00:00:001,0.0
2013-07-17,2,95,77,86,70,75,0,21,431,1925,0.0,29.57,30.21,6.2,25,7.1,2013-07-17 00:00:002,0.01
2013-07-18,1,95,77,86,72,76,0,21,432,1924,0.0,29.31,30.05,7.2,24,8.1,2013-07-18 00:00:001,0.0
2013-07-18,2,96,79,88,71,76,0,23,432,1924,0.0,29.38,30.04,8.8,23,9.4,2013-07-18 00:00:002,0.0
2013-07-19,2,97,75,86,69,75,0,21,433,1923,0.0,29.17,29.82,13.4,24,13.9,2013-07-19 00:00:002,0.0
2013-07-19,1,96,71,84,70,75,0,19,433,1923,0.58,29.1,29.83,13.3,25,14.0,2013-07-19 00:00:001,0.0
2013-07-20,1,89,71,80,64,69,0,15,433,1923,0.06,29.17,29.86,4.8,1,7.5,2013-07-20 00:00:001,0.0
2013-07-20,2,88,72,80,63,69,0,15,433,1923,0.01,29.23,29.85,3.8,3,7.2,2013-07-20 00:00:002,0.58
2013-07-21,1,88,68,78,65,69,0,13,434,1922,0.01,29.18,29.89,2.8,7,6.7,2013-07-21 00:00:001,0.01
2013-07-21,2,89,72,81,63,69,0,16,434,1922,0.0,29.24,29.88,2.9,11,7.9,2013-07-21 00:00:002,0.06
2013-07-22,1,87,71,79,66,71,0,14,435,1921,0.0,29.07,29.78,4.9,24,7.4,2013-07-22 00:00:001,0.0
2013-07-22,2,90,72,81,64,70,0,16,435,1921,0.0,29.14,29.77,5.2,21,7.4,2013-07-22 00:00:002,0.01
2013-07-23,1,78,63,71,60,64,0,6,436,1920,0.03,29.15,29.83,8.8,2,11.0,2013-07-23 00:00:001,0.0
2013-07-23,2,80,65,73,58,64,0,8,436,1920,0.0,29.21,29.81,7.3,1,11.4,2013-07-23 00:00:002,0.0
2013-07-24,1,72,60,66,51,58,0,1,437,1919,0.0,29.31,30.01,7.8,5,8.1,2013-07-24 00:00:001,0.03
2013-07-24,2,73,62,68,48,57,0,3,437,1919,0.0,29.38,30.01,10.1,5,10.5,2013-07-24 00:00:002,0.0
2013-07-25,2,81,58,70,52,60,0,5,438,1918,0.0,29.39,30.05,2.7,23,3.9,2013-07-25 00:00:002,0.0
2013-07-25,1,81,57,69,54,61,0,4,438,1918,0.0,29.33,30.05,4.1,23,5.1,2013-07-25 00:00:001,0.0
2013-07-26,1,70,62,66,61,63,0,1,439,1918,0.39,29.21,29.94,7.6,22,8.5,2013-07-26 00:00:001,0.0
2013-07-26,2,74,65,70,58,62,0,5,439,1918,0.01,29.28,29.94,9.3,21,10.2,2013-07-26 00:00:002,0.0
2013-07-27,1,65,55,60,51,56,5,0,440,1917,0.0,29.17,29.9,9.0,30,10.6,2013-07-27 00:00:001,0.01
2013-07-27,2,68,57,63,49,55,2,0,440,1917,0.0,29.23,29.89,10.3,30,11.3,2013-07-27 00:00:002,0.39
2013-07-28,2,71,55,63,47,54,2,0,441,1916,0.0,29.3,29.94,9.5,26,9.8,2013-07-28 00:00:002,0.0
2013-07-28,1,69,54,62,50,55,3,0,441,1916,0.0,29.23,29.93,8.7,28,9.1,2013-07-28 00:00:001,0.0
2013-07-29,1,76,57,67,55,59,0,2,442,1915,0.0,29.41,30.11,2.0,1,7.0,2013-07-29 00:00:001,0.0
2013-07-29,2,76,58,67,53,59,0,2,442,1915,0.0,29.47,30.1,2.3,2,7.7,2013-07-29 00:00:002,0.0
2013-07-30,2,74,61,68,56,61,0,3,443,1914,0.0,29.46,30.12,5.5,16,6.0,2013-07-30 00:00:002,0.0
2013-07-30,1,74,57,66,59,62,0,1,443,1914,0.04,29.39,30.12,4.2,16,4.7,2013-07-30 00:00:001,0.0
2013-07-31,2,75,64,70,63,65,0,5,444,1913,0.18,29.33,29.99,2.5,30,4.2,2013-07-31 00:00:002,0.0
2013-07-31,1,75,62,69,64,65,0,4,444,1913,0.5,29.26,30.0,2.2,32,4.4,2013-07-31 00:00:001,0.04
2013-08-01,1,81,61,71,57,62,0,6,445,1911,0.0,29.23,29.95,7.6,30,7.8,2013-08-01 00:00:001,0.5
2013-08-01,2,82,61,72,54,62,0,7,445,1911,0.0,29.29,29.95,6.2,29,7.1,2013-08-01 00:00:002,0.18
2013-08-02,2,86,65,76,62,66,0,11,446,1910,0.41,29.23,29.87,2.7,23,7.7,2013-08-02 00:00:002,0.0
2013-08-02,1,84,62,73,63,67,0,8,446,1910,0.63,29.15,29.87,4.5,29,8.2,2013-08-02 00:00:001,0.0
2013-08-03,2,79,66,73,54,62,0,8,447,1909,0.0,29.39,30.02,6.9,4,8.4,2013-08-03 00:00:002,0.41
2013-08-03,1,81,64,73,55,62,0,8,447,1909,0.0,29.33,30.03,5.8,2,6.8,2013-08-03 00:00:001,0.63
2013-08-04,1,75,60,68,56,61,0,3,448,1908,0.0,29.42,30.14,5.9,6,7.8,2013-08-04 00:00:001,0.0
2013-08-04,2,74,60,67,55,61,0,2,448,1908,0.0,29.49,30.13,6.1,7,6.9,2013-08-04 00:00:002,0.0
2013-08-05,1,75,58,67,59,62,0,2,449,1907,0.07,29.23,29.98,6.8,19,7.6,2013-08-05 00:00:001,0.0
2013-08-05,2,76,63,70,56,61,0,5,449,1907,0.02,29.29,29.98,7.1,18,7.9,2013-08-05 00:00:002,0.0
2013-08-06,1,83,67,75,68,70,0,10,450,1906,0.04,29.13,29.86,7.2,21,8.0,2013-08-06 00:00:001,0.02
2013-08-06,2,85,68,77,65,69,0,12,450,1906,0.0,29.21,29.85,8.7,21,9.4,2013-08-06 00:00:002,0.07
2013-08-07,1,89,67,78,68,71,0,13,451,1904,0.0,29.14,29.83,4.0,30,9.9,2013-08-07 00:00:001,0.04
2013-08-07,2,91,70,81,67,71,0,16,451,1904,0.01,29.2,29.82,2.4,30,10.5,2013-08-07 00:00:002,0.0
2013-08-08,1,78,65,72,56,62,0,7,452,1903,0.0,29.26,29.98,8.6,5,9.3,2013-08-08 00:00:001,0.0
2013-08-08,2,79,69,74,55,62,0,9,452,1903,0.0,29.33,29.96,10.5,5,10.8,2013-08-08 00:00:002,0.01
2013-08-09,1,82,59,71,60,65,0,6,453,1902,0.0,29.28,29.98,4.7,27,5.3,2013-08-09 00:00:001,0.0
2013-08-09,2,84,62,73,58,65,0,8,453,1902,0.0,29.34,29.97,4.9,27,5.6,2013-08-09 00:00:002,0.0
2013-08-10,2,81,68,75,55,63,0,10,454,1900,0.0,,30.07,6.0,6,7.4,2013-08-10 00:00:002,0.0
2013-08-10,1,81,64,73,57,65,0,8,454,1900,0.0,29.34,30.08,5.3,5,6.5,2013-08-10 00:00:001,0.0
2013-08-11,2,84,63,74,57,64,0,9,455,1859,0.0,29.42,30.06,4.0,24,5.4,2013-08-11 00:00:002,0.0
2013-08-11,1,81,60,71,61,63,0,6,455,1859,0.01,29.35,30.07,2.0,27,3.0,2013-08-11 00:00:001,0.0
2013-08-12,1,82,67,75,65,68,0,10,456,1858,0.27,29.21,29.93,3.5,27,7.5,2013-08-12 00:00:001,0.0
2013-08-12,2,85,69,77,63,68,0,12,456,1858,0.66,29.27,29.92,4.5,26,7.7,2013-08-12 00:00:002,0.01
2013-08-13,2,71,62,67,50,57,0,2,457,1856,0.0,29.42,30.06,11.2,2,11.9,2013-08-13 00:00:002,0.27
2013-08-13,1,70,58,64,52,58,1,0,457,1856,0.0,29.37,30.07,8.7,3,9.6,2013-08-13 00:00:001,0.66
2013-08-14,1,72,56,64,50,56,1,0,458,1855,0.0,29.44,30.16,3.9,4,7.1,2013-08-14 00:00:001,0.0
2013-08-14,2,71,58,65,49,56,0,0,458,1855,0.0,29.52,30.16,3.0,3,7.0,2013-08-14 00:00:002,0.0
2013-08-15,2,74,57,66,50,58,0,1,459,1854,0.0,29.47,30.13,4.5,22,5.0,2013-08-15 00:00:002,0.0
2013-08-15,1,75,55,65,53,58,0,0,459,1854,0.0,29.4,30.13,4.2,24,4.9,2013-08-15 00:00:001,0.0
2013-08-16,2,82,58,70,51,60,0,5,500,1852,0.0,29.5,30.14,5.0,7,5.8,2013-08-16 00:00:002,0.0
2013-08-16,1,82,55,69,52,60,0,4,500,1852,0.0,29.44,30.15,2.8,4,5.2,2013-08-16 00:00:001,0.0
2013-08-17,2,79,60,70,55,62,0,5,501,1851,0.0,29.53,30.18,6.0,7,6.3,2013-08-17 00:00:002,0.0
2013-08-17,1,81,57,69,56,62,0,4,501,1851,0.0,29.47,30.19,5.7,8,6.4,2013-08-17 00:00:001,0.0
2013-08-18,2,81,62,72,57,64,0,7,502,1849,0.0,29.48,30.13,4.2,8,4.8,2013-08-18 00:00:002,0.0
2013-08-18,1,81,59,70,57,63,0,5,502,1849,0.0,29.41,30.14,3.7,8,4.8,2013-08-18 00:00:001,0.0
2013-08-19,1,85,57,71,60,65,0,6,503,1848,0.0,29.34,30.07,5.1,25,5.3,2013-08-19 00:00:001,0.0
2013-08-19,2,86,63,75,58,65,0,10,503,1848,0.0,29.41,30.06,3.8,25,4.6,2013-08-19 00:00:002,0.0
2013-08-20,1,88,66,77,62,68,0,12,504,1846,0.0,29.34,30.06,7.7,22,8.0,2013-08-20 00:00:001,0.0
2013-08-20,2,88,68,78,61,67,0,13,504,1846,0.0,29.41,30.05,7.0,21,7.5,2013-08-20 00:00:002,0.0
2013-08-21,1,90,68,79,65,70,0,14,505,1845,0.01,29.3,30.02,8.6,23,9.0,2013-08-21 00:00:001,0.0
2013-08-21,2,91,70,81,64,70,0,16,505,1845,0.05,29.37,30.02,9.0,22,9.3,2013-08-21 00:00:002,0.0
2013-08-22,2,78,67,73,66,68,0,8,506,1843,0.36,29.42,30.05,2.5,24,7.0,2013-08-22 00:00:002,0.05
2013-08-22,1,78,68,73,67,69,0,8,506,1843,0.23,29.36,30.05,1.5,23,7.0,2013-08-22 00:00:001,0.01
2013-08-23,1,82,62,72,55,63,0,7,508,1842,0.0,29.43,30.14,6.1,6,6.8,2013-08-23 00:00:001,0.23
2013-08-23,2,81,64,73,55,63,0,8,508,1842,0.0,29.49,30.13,7.2,6,8.0,2013-08-23 00:00:002,0.36
2013-08-24,2,86,64,75,56,64,0,10,509,1840,0.0,29.55,30.2,4.6,16,5.9,2013-08-24 00:00:002,0.0
2013-08-24,1,86,60,73,59,65,0,8,509,1840,0.0,29.49,30.2,5.3,17,6.1,2013-08-24 00:00:001,0.0
2013-08-25,2,89,68,79,60,67,0,14,510,1839,0.0,29.52,30.17,9.6,21,10.1,2013-08-25 00:00:002,0.0
2013-08-25,1,89,65,77,62,68,0,12,510,1839,0.0,29.46,30.18,9.2,22,9.6,2013-08-25 00:00:001,0.0
2013-08-26,1,92,70,81,68,72,0,16,511,1837,0.0,29.34,30.06,9.0,24,9.4,2013-08-26 00:00:001,0.0
2013-08-26,2,92,70,81,66,71,0,16,511,1837,0.0,29.41,30.06,9.2,23,9.5,2013-08-26 00:00:002,0.0
2013-08-27,2,96,77,87,68,74,0,22,512,1835,0.0,29.24,29.89,12.5,24,12.7,2013-08-27 00:00:002,0.0
2013-08-27,1,96,77,87,70,75,0,22,512,1835,0.0,29.18,29.9,11.7,24,12.0,2013-08-27 00:00:001,0.0
2013-08-28,2,83,71,77,67,71,0,12,513,1834,0.0,29.32,29.94,5.8,36,8.7,2013-08-28 00:00:002,0.0
2013-08-28,1,83,71,77,69,72,0,12,513,1834,0.0,29.26,29.95,6.9,3,9.3,2013-08-28 00:00:001,0.0
2013-08-29,1,89,66,78,64,69,0,13,514,1832,0.0,29.29,30.01,3.9,10,4.7,2013-08-29 00:00:001,0.0
2013-08-29,2,87,69,78,65,69,0,13,514,1832,0.0,29.36,30.0,4.2,10,4.6,2013-08-29 00:00:002,0.0
2013-08-30,2,96,69,83,67,71,0,18,515,1831,0.47,29.21,29.85,5.3,24,7.8,2013-08-30 00:00:002,0.0
2013-08-30,1,96,67,82,68,72,0,17,515,1831,0.36,29.13,29.86,4.4,26,8.3,2013-08-30 00:00:001,0.0
2013-08-31,1,78,71,75,67,69,0,10,516,1829,0.07,29.1,29.82,6.1,5,7.2,2013-08-31 00:00:001,0.47
2013-08-31,2,77,70,74,66,68,0,9,516,1829,0.96,29.16,29.81,5.8,4,7.0,2013-08-31 00:00:002,0.36
2013-09-01,2,84,68,76,66,69,0,11,517,1827,0.02,29.11,29.75,3.9,27,5.8,2013-09-01 00:00:002,0.07
2013-09-01,1,85,65,75,67,70,0,10,517,1827,0.14,29.05,29.76,4.2,29,5.2,2013-09-01 00:00:001,0.96
2013-09-02,1,79,60,70,61,64,0,5,518,1826,0.0,29.21,29.9,8.1,2,9.2,2013-09-02 00:00:001,0.14
2013-09-02,2,77,62,70,60,64,0,5,518,1826,0.0,29.27,29.89,7.5,2,8.7,2013-09-02 00:00:002,0.02
2013-09-03,1,77,57,67,54,59,0,2,519,1824,0.0,29.32,30.02,4.0,30,5.8,2013-09-03 00:00:001,0.0
2013-09-03,2,76,58,67,54,60,0,2,519,1824,0.0,29.39,30.02,1.5,34,4.6,2013-09-03 00:00:002,0.0
2013-09-04,1,84,59,72,57,63,0,7,520,1822,0.0,29.37,30.08,6.2,26,7.0,2013-09-04 00:00:001,0.0
2013-09-04,2,84,59,72,55,62,0,7,520,1822,0.0,29.44,30.08,6.4,25,6.8,2013-09-04 00:00:002,0.0
2013-09-05,1,74,59,67,54,60,0,2,521,1821,0.0,29.49,30.2,9.0,5,9.2,2013-09-05 00:00:001,0.0
2013-09-05,2,74,65,70,53,60,0,5,521,1821,0.0,29.55,30.19,9.2,6,9.9,2013-09-05 00:00:002,0.0
2013-09-06,1,86,57,72,58,64,0,7,522,1819,0.0,29.38,30.11,4.7,20,6.0,2013-09-06 00:00:001,0.0
2013-09-06,2,85,62,74,55,63,0,9,522,1819,0.0,29.44,30.11,4.3,17,6.0,2013-09-06 00:00:002,0.0
2013-09-07,2,87,68,78,61,67,0,13,523,1817,0.0,29.28,29.94,5.8,23,7.7,2013-09-07 00:00:002,0.0
2013-09-07,1,88,65,77,62,68,0,12,523,1817,0.01,29.21,29.94,5.7,23,6.9,2013-09-07 00:00:001,0.0
2013-09-08,1,77,71,74,66,69,0,9,524,1815,0.0,29.26,29.98,10.5,7,11.9,2013-09-08 00:00:001,0.01
2013-09-08,2,78,71,75,65,68,0,10,524,1815,0.0,29.33,29.96,10.1,7,12.0,2013-09-08 00:00:002,0.0
2013-09-09,2,94,69,82,68,73,0,17,525,1814,0.0,29.22,29.86,8.5,20,9.2,2013-09-09 00:00:002,0.0
2013-09-09,1,94,68,81,70,74,0,16,525,1814,0.0,29.15,29.86,9.0,20,10.1,2013-09-09 00:00:001,0.0
2013-09-10,1,95,77,86,64,71,0,21,526,1812,0.0,29.25,29.95,12.1,24,12.5,2013-09-10 00:00:001,0.0
2013-09-10,2,96,78,87,63,71,0,22,526,1812,0.0,29.32,29.94,12.2,24,12.5,2013-09-10 00:00:002,0.0
2013-09-11,1,91,75,83,66,71,0,18,527,1810,0.0,29.28,29.98,4.2,27,7.5,2013-09-11 00:00:001,0.0
2013-09-11,2,92,75,84,66,71,0,19,527,1810,0.0,29.34,29.97,5.1,25,6.9,2013-09-11 00:00:002,0.0
2013-09-12,2,83,63,73,58,64,0,8,528,1809,0.06,29.34,29.97,6.8,34,9.8,2013-09-12 00:00:002,0.0
2013-09-12,1,82,62,72,59,64,0,7,528,1809,0.0,29.28,29.98,7.0,35,9.4,2013-09-12 00:00:001,0.0
2013-09-13,2,67,54,61,45,53,4,0,529,1807,0.0,29.47,30.12,12.8,1,13.5,2013-09-13 00:00:002,0.0
2013-09-13,1,67,52,60,45,52,5,0,529,1807,0.0,29.41,30.13,10.7,1,11.5,2013-09-13 00:00:001,0.06
2013-09-14,1,72,47,60,43,52,5,0,530,1805,0.0,29.36,30.1,4.7,21,5.9,2013-09-14 00:00:001,0.0
2013-09-14,2,72,51,62,41,52,3,0,530,1805,0.0,29.44,30.11,5.3,19,6.3,2013-09-14 00:00:002,0.0
2013-09-15,1,62,56,59,52,55,6,0,531,1803,0.65,29.34,30.06,1.1,2,5.4,2013-09-15 00:00:001,0.0
2013-09-15,2,62,58,60,51,55,5,0,531,1803,0.24,29.41,30.06,0.4,19,5.1,2013-09-15 00:00:002,0.0
2013-09-16,2,64,55,60,47,53,5,0,532,1760,0.0,29.65,30.29,11.4,3,12.8,2013-09-16 00:00:002,0.24
2013-09-16,1,64,51,58,47,52,7,0,532,1760,0.0,29.59,30.3,9.7,3,10.8,2013-09-16 00:00:001,0.65
2013-09-17,1,71,49,60,51,56,5,0,533,1758,0.0,29.49,30.23,7.0,13,7.6,2013-09-17 00:00:001,0.0
2013-09-17,2,70,53,62,49,55,3,0,533,1758,0.0,29.55,30.23,7.2,12,8.2,2013-09-17 00:00:002,0.0
2013-09-18,1,81,60,71,60,64,0,6,535,1756,0.55,29.26,30.01,8.7,18,9.0,2013-09-18 00:00:001,0.0
2013-09-18,2,82,62,72,58,62,0,7,535,1756,0.51,29.35,30.02,6.7,17,9.1,2013-09-18 00:00:002,0.0
2013-09-19,2,84,70,77,66,69,0,12,536,1755,0.0,29.21,29.87,7.8,16,10.0,2013-09-19 00:00:002,0.51
2013-09-19,1,84,69,77,68,70,0,12,536,1755,0.84,29.14,29.87,8.3,16,10.6,2013-09-19 00:00:001,0.55
2013-09-20,2,77,59,68,59,63,0,3,537,1753,0.02,29.15,29.8,10.3,26,11.2,2013-09-20 00:00:002,0.0
2013-09-20,1,76,58,67,60,63,0,2,537,1753,0.0,29.08,29.8,10.1,26,11.0,2013-09-20 00:00:001,0.84
2013-09-21,2,67,51,59,46,53,6,0,538,1751,0.0,29.23,29.87,9.0,33,9.5,2013-09-21 00:00:002,0.02
2013-09-21,1,67,52,60,48,53,5,0,538,1751,0.0,29.17,29.87,9.6,33,10.0,2013-09-21 00:00:001,0.0
2013-09-22,1,67,49,58,47,52,7,0,539,1749,0.0,29.3,30.01,6.2,4,7.5,2013-09-22 00:00:001,0.0
2013-09-22,2,67,49,58,45,51,7,0,539,1749,0.0,29.36,30.01,4.8,5,6.8,2013-09-22 00:00:002,0.0
2013-09-23,2,67,50,59,45,52,6,0,540,1748,0.0,29.41,30.06,6.8,11,7.6,2013-09-23 00:00:002,0.0
2013-09-23,1,67,46,57,48,53,8,0,540,1748,0.0,29.34,30.06,4.9,10,6.1,2013-09-23 00:00:001,0.0
2013-09-24,2,91,52,60,48,54,5,0,541,1746,0.0,29.33,30.0,5.8,9,7.7,2013-09-24 00:00:002,0.0
2013-09-24,1,70,49,60,49,54,5,0,541,1746,0.0,29.26,30.0,6.2,10,8.0,2013-09-24 00:00:001,0.0
2013-09-25,2,71,56,64,51,56,1,0,542,1744,0.0,29.29,29.95,5.9,6,6.6,2013-09-25 00:00:002,0.0
2013-09-25,1,70,51,61,52,56,4,0,542,1744,0.0,29.23,29.95,4.8,5,5.7,2013-09-25 00:00:001,0.0
2013-09-26,2,75,55,65,52,58,0,0,543,1742,0.0,29.4,30.04,4.1,9,4.6,2013-09-26 00:00:002,0.0
2013-09-26,1,75,50,63,52,58,2,0,543,1742,0.0,29.34,30.04,3.8,8,4.2,2013-09-26 00:00:001,0.0
2013-09-27,2,80,57,69,48,57,0,4,544,1741,0.0,29.44,30.09,6.6,12,7.3,2013-09-27 00:00:002,0.0
2013-09-27,1,81,52,67,51,57,0,2,544,1741,0.0,29.38,30.09,7.0,13,7.4,2013-09-27 00:00:001,0.0
2013-09-28,2,85,58,72,54,61,0,7,545,1739,0.02,29.31,29.98,10.2,18,11.3,2013-09-28 00:00:002,0.0
2013-09-28,1,84,55,70,56,62,0,5,545,1739,0.2,29.24,29.98,10.9,19,12.7,2013-09-28 00:00:001,0.0
2013-09-29,1,68,51,60,49,54,5,0,546,1737,0.18,29.29,30.01,6.0,36,7.6,2013-09-29 00:00:001,0.2
2013-09-29,2,84,53,60,48,54,5,0,546,1737,0.22,29.36,30.01,6.3,36,7.8,2013-09-29 00:00:002,0.02
2013-09-30,2,76,50,63,47,55,2,0,547,1735,0.0,29.28,29.93,4.2,19,4.9,2013-09-30 00:00:002,0.22
2013-09-30,1,74,47,61,49,55,4,0,547,1735,0.0,29.21,29.93,5.8,19,6.2,2013-09-30 00:00:001,0.18
2013-10-01,2,79,62,71,61,64,0,6,548,1734,0.0,29.28,29.92,11.9,21,11.5,2013-10-01 00:00:002,0.0
2013-10-01,1,79,62,71,62,65,0,6,548,1734,0.0,29.21,29.92,12.5,22,12.2,2013-10-01 00:00:001,0.0
2013-10-02,1,76,62,69,50,59,0,4,549,1732,0.0,29.31,30.02,4.7,7,6.4,2013-10-02 00:00:001,0.0
2013-10-02,2,77,64,71,50,59,0,6,549,1732,0.0,29.37,30.02,5.2,7,7.3,2013-10-02 00:00:002,0.0
2013-10-03,1,78,60,69,65,67,0,4,550,1730,0.12,29.19,29.91,7.4,19,7.9,2013-10-03 00:00:001,0.0
2013-10-03,2,78,64,71,65,67,0,6,550,1730,0.8,29.26,29.91,7.1,19,7.7,2013-10-03 00:00:002,0.0
2013-10-04,1,74,65,70,65,66,0,5,552,1729,0.0,29.23,29.94,2.6,12,6.2,2013-10-04 00:00:001,0.8
2013-10-04,2,76,66,71,64,66,0,6,552,1729,0.0,29.29,29.94,2.0,16,6.0,2013-10-04 00:00:002,0.12
2013-10-05,1,80,61,71,66,68,0,6,553,1727,0.82,29.11,29.84,5.2,19,6.4,2013-10-05 00:00:001,0.0
2013-10-05,2,81,65,73,66,68,0,8,553,1727,0.68,29.18,29.83,6.7,19,8.1,2013-10-05 00:00:002,0.0
2013-10-06,1,64,45,55,44,49,10,0,554,1725,0.09,29.02,29.75,8.7,25,9.5,2013-10-06 00:00:001,0.82
2013-10-06,2,76,48,55,44,50,10,0,554,1725,0.06,29.1,29.76,10.1,25,10.6,2013-10-06 00:00:002,0.68
2013-10-07,2,67,45,56,44,50,9,0,555,1724,0.0,29.3,29.94,6.3,26,9.1,2013-10-07 00:00:002,0.09
2013-10-07,1,68,45,57,45,50,8,0,555,1724,0.0,29.23,29.92,6.1,28,9.0,2013-10-07 00:00:001,0.06
2013-10-08,2,76,49,63,46,53,2,0,556,1722,0.0,29.49,30.13,4.0,17,5.0,2013-10-08 00:00:002,0.0
2013-10-08,1,75,43,59,48,53,6,0,556,1722,0.0,29.42,30.13,4.7,18,5.6,2013-10-08 00:00:001,0.0
2013-10-09,2,70,52,61,47,53,4,0,557,1720,0.0,29.52,30.18,3.4,11,4.9,2013-10-09 00:00:002,0.0
2013-10-09,1,71,48,60,47,53,5,0,557,1720,0.0,29.45,30.18,3.6,12,4.6,2013-10-09 00:00:001,0.0
2013-10-10,1,74,46,60,50,55,5,0,558,1719,0.0,29.37,30.11,2.9,13,3.9,2013-10-10 00:00:001,0.0
2013-10-10,2,75,51,63,49,55,2,0,558,1719,0.0,29.44,30.11,3.0,12,3.8,2013-10-10 00:00:002,0.0
2013-10-11,2,77,56,67,48,56,0,2,559,1717,0.0,29.36,30.02,6.1,14,6.9,2013-10-11 00:00:002,0.0
2013-10-11,1,76,51,64,51,56,1,0,559,1717,0.0,29.28,30.02,7.3,14,7.7,2013-10-11 00:00:001,0.0
2013-10-12,2,73,53,63,52,57,2,0,600,1715,0.01,29.39,30.02,6.0,21,8.6,2013-10-12 00:00:002,0.0
2013-10-12,1,73,46,60,54,57,5,0,600,1715,0.12,29.32,30.02,5.7,21,7.4,2013-10-12 00:00:001,0.0
2013-10-13,2,65,46,56,40,48,9,0,602,1714,0.0,29.68,30.33,3.1,34,5.0,2013-10-13 00:00:002,0.12
2013-10-13,1,64,44,54,41,48,11,0,602,1714,0.0,29.62,30.32,5.3,32,6.6,2013-10-13 00:00:001,0.01
2013-10-14,2,62,45,54,43,49,11,0,603,1712,0.0,29.59,30.29,7.2,8,8.4,2013-10-14 00:00:002,0.0
2013-10-14,1,62,42,52,44,49,13,0,603,1712,0.0,29.53,30.29,6.6,8,8.4,2013-10-14 00:00:001,0.0
2013-10-15,2,65,51,58,50,54,7,0,604,1711,0.09,29.22,29.92,6.9,19,9.7,2013-10-15 00:00:002,0.0
2013-10-15,1,64,49,57,51,54,8,0,604,1711,0.07,29.14,29.91,7.6,19,10.6,2013-10-15 00:00:001,0.0
2013-10-16,1,54,47,51,45,48,14,0,605,1709,0.0,29.16,29.89,10.5,25,10.8,2013-10-16 00:00:001,0.07
2013-10-16,2,54,47,51,43,47,14,0,605,1709,0.0,29.23,29.91,10.5,25,10.7,2013-10-16 00:00:002,0.09
2013-10-17,1,53,40,47,44,46,18,0,606,1707,0.29,29.12,29.86,6.1,26,6.9,2013-10-17 00:00:001,0.0
2013-10-17,2,54,44,49,43,47,16,0,606,1707,0.17,29.2,29.88,7.1,24,7.9,2013-10-17 00:00:002,0.0
2013-10-18,2,50,42,46,39,43,19,0,607,1706,0.0,29.26,29.93,7.9,25,8.6,2013-10-18 00:00:002,0.29
2013-10-18,1,50,39,45,40,43,20,0,607,1706,0.0,29.18,29.91,8.3,26,8.7,2013-10-18 00:00:001,0.17
2013-10-19,2,54,43,49,36,43,16,0,608,1704,0.01,29.17,29.85,10.1,24,10.4,2013-10-19 00:00:002,0.0
